plot,habitat,ranch,bdffp_reserve_no,ha_id_number,tag_number,x,y,year
5756,CF,EST,1501,4914,1614,2.1,3,2009
5756,CF,EST,1501,4918,1618,9.8,7.4,2009
5756,CF,EST,1501,4919,1619,4.9,8.2,2009
2108,1-ha,DIM,2108,492,193,5.6,8.3,2009
5756,CF,EST,1501,4920,1620,2.7,5.2,2009
5756,CF,EST,1501,4923,1623,8.9,4.8,2009
5756,CF,EST,1501,4925,1625,8.6,5.8,2009
5756,CF,EST,1501,4926,1626,9.4,10,2009
2108,1-ha,DIM,2108,493,194,7.7,0,2009
5756,CF,EST,1501,4930,1630,3,5.1,2009
5756,CF,EST,1501,4936,1636,9.4,7.5,2009
5756,CF,EST,1501,4938,1638,7,6.9,2009
2108,1-ha,DIM,2108,494,197,3.3,9.3,2009
5756,CF,EST,1501,4941,1641,1.3,7.1,2009
5756,CF,EST,1501,4942,1642,2.9,6.7,2009
5756,CF,EST,1501,4943,1643,0.9,0.6,2009
5756,CF,EST,1501,4944,1644,2.2,3,2009
5756,CF,EST,1501,4947,1647,8.9,8.3,2009
5756,CF,EST,1501,4948,1648,2.1,1,2009
2108,1-ha,DIM,2108,495,199,9.8,0,2009
5756,CF,EST,1501,4950,1650,2.9,4.4,2009
5756,CF,EST,1501,4953,1653,5.8,4,2009
5756,CF,EST,1501,4957,1656,3.1,9.3,2009
5756,CF,EST,1501,4958,1657,4.7,1.2,2009
2108,1-ha,DIM,2108,496,202,8.3,7.9,2009
5756,CF,EST,1501,4960,1659,2.8,6.4,2009
5756,CF,EST,1501,4962,1661,3.2,5.8,2009
5756,CF,EST,1501,4965,1664,2.9,6.4,2009
5756,CF,EST,1501,4966,1665,4.5,9.7,2009
5756,CF,EST,1501,4967,1666,6.4,7.1,2009
5756,CF,EST,1501,4968,1667,5.5,7.1,2009
5756,CF,EST,1501,4969,1668,5.4,7.2,2009
5756,CF,EST,1501,4970,1669,2,1.2,2009
5756,CF,EST,1501,4971,1670,6.5,2.9,2009
5756,CF,EST,1501,4973,1672,2.2,9.8,2009
5756,CF,EST,1501,4974,1673,1.4,9.6,2009
5756,CF,EST,1501,4976,1675,1.6,6.6,2009
5756,CF,EST,1501,4978,1677,5.7,9.7,2009
5756,CF,EST,1501,4980,1679,4.3,6.6,2009
5756,CF,EST,1501,4981,1680,9.4,5.2,2009
5756,CF,EST,1501,4985,1684,8.7,3.6,2009
5756,CF,EST,1501,4989,1687,8.3,1.4,2009
5756,CF,EST,1501,4991,1689,1.7,1.7,2009
5756,CF,EST,1501,4994,1692,5.2,3.6,2009
5756,CF,EST,1501,4997,1695,4.1,5.7,2009
5756,CF,EST,1501,4999,1698,6.7,4.9,2009
2107,1-ha,DIM,2107,50,51,0.2,0.7,2009
2108,1-ha,DIM,2108,500,207,8.2,8.1,2009
5756,CF,EST,1501,5002,1702,8.7,4.7,2009
5756,CF,EST,1501,5004,1704,1.7,5.2,2009
5756,CF,EST,1501,5005,1706,5.2,7.5,2009
5756,CF,EST,1501,5009,1711,9.7,0.2,2009
5756,CF,EST,1501,5010,1712,3.6,6.4,2009
5756,CF,EST,1501,5011,1713,3.6,6,2009
5756,CF,EST,1501,5013,1715,2.4,1.6,2009
5756,CF,EST,1501,5015,1717,1.5,9.1,2009
5756,CF,EST,1501,5016,1718,1.4,9,2009
5756,CF,EST,1501,5018,1720,2,0.5,2009
5756,CF,EST,1501,5026,1728,9.5,6.8,2009
5756,CF,EST,1501,5027,1729,5.2,7.3,2009
5756,CF,EST,1501,5028,1730,4.5,0.7,2009
5756,CF,EST,1501,5029,1731,2.9,9.6,2009
2108,1-ha,DIM,2108,503,210,8.3,7.6,2009
5756,CF,EST,1501,5031,1733,0.1,1.9,2009
5756,CF,EST,1501,5032,1734,2.1,4.3,2009
5756,CF,EST,1501,5033,1735,2.2,3.9,2009
5756,CF,EST,1501,5034,1736,4.8,5.4,2009
5756,CF,EST,1501,5035,1737,4.8,5.3,2009
5756,CF,EST,1501,5036,1738,5.3,4.9,2009
5756,CF,EST,1501,5037,1739,0.9,2.5,2009
5756,CF,EST,1501,5038,1740,1.2,2.3,2009
5756,CF,EST,1501,5039,1741,1.9,3.5,2009
2108,1-ha,DIM,2108,504,212,7,2,2009
5756,CF,EST,1501,5040,1742,1,2.4,2009
5756,CF,EST,1501,5041,1743,8.4,4,2009
5756,CF,EST,1501,5042,1744,0.2,4.1,2009
5756,CF,EST,1501,5043,1745,8.7,2.9,2009
5756,CF,EST,1501,5044,1746,8.7,3.8,2009
5756,CF,EST,1501,5045,1747,3.8,7.6,2009
5756,CF,EST,1501,5046,1748,2.3,1.6,2009
5756,CF,EST,1501,5047,1749,2.3,1.8,2009
5756,CF,EST,1501,5049,1751,3.7,8,2009
5756,CF,EST,1501,5050,1752,0.7,2.1,2009
5756,CF,EST,1501,5051,1754,3.5,9.4,2009
5756,CF,EST,1501,5058,1761,1.9,8.2,2009
5756,CF,EST,1501,5059,1762,9.2,4.2,2009
2108,1-ha,DIM,2108,506,214,0.5,8.6,2009
5756,CF,EST,1501,5060,1763,1.3,4.4,2009
5756,CF,EST,1501,5061,1764,1.5,4.1,2009
5756,CF,EST,1501,5062,1765,7.5,0.6,2009
5756,CF,EST,1501,5069,1772,0.8,2.7,2009
5756,CF,EST,1501,5070,1773,6.1,3,2009
5756,CF,EST,1501,5071,1774,6.4,3.1,2009
5756,CF,EST,1501,5073,1776,4.2,5.9,2009
5756,CF,EST,1501,5075,1778,3.1,6.9,2009
5756,CF,EST,1501,5078,1781,8.9,6.1,2009
5756,CF,EST,1501,5079,1782,0.5,2.5,2009
2108,1-ha,DIM,2108,508,216,4,4,2009
5756,CF,EST,1501,5080,1783,4.2,1.8,2009
5756,CF,EST,1501,5081,1784,5,3.7,2009
5756,CF,EST,1501,5082,1785,0.4,4.2,2009
5756,CF,EST,1501,5083,1786,4.4,8,2009
5756,CF,EST,1501,5084,1787,10,8.7,2009
5756,CF,EST,1501,5085,1788,3.7,2.5,2009
5756,CF,EST,1501,5086,1789,5.6,2.9,2009
5756,CF,EST,1501,5088,1790,1,2.8,2009
5756,CF,EST,1501,5089,1791,3.6,2.6,2009
5756,CF,EST,1501,5090,1792,1.6,4.5,2009
5756,CF,EST,1501,5091,1793,7.9,3.9,2009
5756,CF,EST,1501,5095,1797,8.2,3.7,2009
5756,CF,EST,1501,5096,1798,3,6.3,2009
5756,CF,EST,1501,5097,1799,7,5.1,2009
2107,1-ha,DIM,2107,51,52,2.6,7.1,2009
2108,1-ha,DIM,2108,510,220,8.3,6.7,2009
5756,CF,EST,1501,5107,2208,0.9,0.1,2009
5756,CF,EST,1501,5108,2209,0.8,0.1,2009
5756,CF,EST,1501,5109,2210,0.3,6.7,2009
5756,CF,EST,1501,5110,2211,2.3,6.1,2009
5756,CF,EST,1501,5111,2212,1.9,5.9,2009
5756,CF,EST,1501,5112,2213,7.1,9.5,2009
5756,CF,EST,1501,5115,2229,7.3,0.7,2009
5756,CF,EST,1501,5118,2234,9.3,2.5,2009
5756,CF,EST,1501,5119,2236,3.4,5,2009
5756,CF,EST,1501,5122,2240,6.8,8.7,2009
5756,CF,EST,1501,5125,2245,10,0.5,2009
5756,CF,EST,1501,5126,2246,7.8,9.3,2009
5756,CF,EST,1501,5127,2247,0.7,1.8,2009
5756,CF,EST,1501,5128,2248,2.8,8.2,2009
5756,CF,EST,1501,5129,2249,4,10,2009
2108,1-ha,DIM,2108,513,224,1.4,7.5,2009
5756,CF,EST,1501,5130,2250,2.6,5.8,2009
5756,CF,EST,1501,5131,2251,10,4.3,2009
5756,CF,EST,1501,5132,2254,7,0.8,2009
5756,CF,EST,1501,5133,2285,0.3,0.2,2009
5756,CF,EST,1501,5134,2286,5.7,7.5,2009
5756,CF,EST,1501,5135,2287,4.3,8.1,2009
5756,CF,EST,1501,5137,2289,5.1,4.5,2009
5756,CF,EST,1501,5138,2290,1.7,8.9,2009
5756,CF,EST,1501,5139,2291,0.5,4.6,2009
5756,CF,EST,1501,5141,2293,2.8,7.1,2009
5756,CF,EST,1501,5142,2294,1.8,6,2009
5756,CF,EST,1501,5143,2295,0.2,6.1,2009
5756,CF,EST,1501,5144,2296,4.9,9.5,2009
5756,CF,EST,1501,5145,2297,7.6,6.9,2009
5756,CF,EST,1501,5146,2298,4.9,7.7,2009
5756,CF,EST,1501,5147,2299,3.2,7.5,2009
5756,CF,EST,1501,5148,2300,2.9,8,2009
2108,1-ha,DIM,2108,515,226,5.5,2.8,2009
CaboFrio-CF,CF,PAL,3402,5160,13,5.6,9.5,2009
CaboFrio-CF,CF,PAL,3402,5179,33,0.1,7.5,2009
2108,1-ha,DIM,2108,518,229,2.2,5.7,2009
CaboFrio-CF,CF,PAL,3402,5182,36,7.4,7.7,2009
CaboFrio-CF,CF,PAL,3402,5183,37,9.5,5.3,2009
CaboFrio-CF,CF,PAL,3402,5185,39,0.4,3.2,2009
CaboFrio-CF,CF,PAL,3402,5187,41,1,2.9,2009
CaboFrio-CF,CF,PAL,3402,5188,42,6.4,4.9,2009
CaboFrio-CF,CF,PAL,3402,5189,43,3.6,7.7,2009
CaboFrio-CF,CF,PAL,3402,5190,44,6.8,7.8,2009
CaboFrio-CF,CF,PAL,3402,5192,46,4.3,2.1,2009
CaboFrio-CF,CF,PAL,3402,5193,47,6,3.7,2009
CaboFrio-CF,CF,PAL,3402,5194,48,2.7,4.9,2009
CaboFrio-CF,CF,PAL,3402,5195,49,8.4,0.6,2009
CaboFrio-CF,CF,PAL,3402,5196,50,6.4,0.7,2009
CaboFrio-CF,CF,PAL,3402,5197,51,7.2,9.5,2009
CaboFrio-CF,CF,PAL,3402,5198,52,5.4,8,2009
2107,1-ha,DIM,2107,52,53,0.2,8.4,2009
CaboFrio-CF,CF,PAL,3402,5200,54,4.2,9.2,2009
CaboFrio-CF,CF,PAL,3402,5201,55,8.4,1.2,2009
CaboFrio-CF,CF,PAL,3402,5203,57,5.3,2.1,2009
CaboFrio-CF,CF,PAL,3402,5204,58,7,4.8,2009
CaboFrio-CF,CF,PAL,3402,5205,59,7.1,2,2009
CaboFrio-CF,CF,PAL,3402,5206,60,0.1,4.5,2009
CaboFrio-CF,CF,PAL,3402,5207,2121,7,2.2,2009
CaboFrio-CF,CF,PAL,3402,5208,62,2.8,8.7,2009
CaboFrio-CF,CF,PAL,3402,5209,63,6.4,7.4,2009
CaboFrio-CF,CF,PAL,3402,5210,64,0.5,2.3,2009
CaboFrio-CF,CF,PAL,3402,5211,65,2.6,6.2,2009
CaboFrio-CF,CF,PAL,3402,5212,66,3.8,9.3,2009
CaboFrio-CF,CF,PAL,3402,5213,67,6,9.1,2009
2108,1-ha,DIM,2108,522,233,6.6,5.4,2009
CaboFrio-CF,CF,PAL,3402,5221,75,2.3,0.4,2009
CaboFrio-CF,CF,PAL,3402,5223,77,1.6,7.1,2009
CaboFrio-CF,CF,PAL,3402,5224,78,1.5,7.2,2009
CaboFrio-CF,CF,PAL,3402,5225,79,1.5,7.1,2009
CaboFrio-CF,CF,PAL,3402,5226,80,6,2.3,2009
CaboFrio-CF,CF,PAL,3402,5228,82,1,2.3,2009
CaboFrio-CF,CF,PAL,3402,5229,83,8.9,2.2,2009
2108,1-ha,DIM,2108,523,234,5.6,3.5,2009
CaboFrio-CF,CF,PAL,3402,5230,84,4.6,6.5,2009
CaboFrio-CF,CF,PAL,3402,5232,86,5.3,2,2009
CaboFrio-CF,CF,PAL,3402,5233,87,0.6,3.6,2009
CaboFrio-CF,CF,PAL,3402,5234,88,0.7,3.9,2009
CaboFrio-CF,CF,PAL,3402,5235,89,6.4,6.8,2009
CaboFrio-CF,CF,PAL,3402,5236,90,9.2,2.6,2009
CaboFrio-CF,CF,PAL,3402,5237,91,0.5,2.4,2009
CaboFrio-CF,CF,PAL,3402,5238,92,2,4.9,2009
CaboFrio-CF,CF,PAL,3402,5239,93,8,2.4,2009
CaboFrio-CF,CF,PAL,3402,5245,99,8.2,6.9,2009
CaboFrio-CF,CF,PAL,3402,5246,101,6.1,1.1,2009
CaboFrio-CF,CF,PAL,3402,5247,102,5.1,0.6,2009
CaboFrio-CF,CF,PAL,3402,5248,103,8,7.5,2009
CaboFrio-CF,CF,PAL,3402,5249,104,9.7,8.6,2009
CaboFrio-CF,CF,PAL,3402,5251,106,4,6.7,2009
CaboFrio-CF,CF,PAL,3402,5252,107,0.6,6.5,2009
CaboFrio-CF,CF,PAL,3402,5254,109,4.4,0.7,2009
CaboFrio-CF,CF,PAL,3402,5256,111,0.7,5,2009
CaboFrio-CF,CF,PAL,3402,5257,112,4.5,3.7,2009
CaboFrio-CF,CF,PAL,3402,5258,113,6.5,0.3,2009
CaboFrio-CF,CF,PAL,3402,5259,114,1.1,2.8,2009
CaboFrio-CF,CF,PAL,3402,5262,117,2.7,0,2009
CaboFrio-CF,CF,PAL,3402,5263,118,0.1,9.1,2009
CaboFrio-CF,CF,PAL,3402,5265,120,8,8,2009
CaboFrio-CF,CF,PAL,3402,5266,121,0.1,7.1,2009
CaboFrio-CF,CF,PAL,3402,5267,122,7.2,4.7,2009
CaboFrio-CF,CF,PAL,3402,5268,123,3,5.8,2009
CaboFrio-CF,CF,PAL,3402,5269,124,1.6,6.3,2009
2108,1-ha,DIM,2108,527,238,0.9,2.2,2009
CaboFrio-CF,CF,PAL,3402,5270,125,8.7,3.4,2009
CaboFrio-CF,CF,PAL,3402,5271,126,7.7,5,2009
CaboFrio-CF,CF,PAL,3402,5272,127,2.1,8.4,2009
CaboFrio-CF,CF,PAL,3402,5273,128,1.7,6.9,2009
CaboFrio-CF,CF,PAL,3402,5274,129,6.6,3,2009
CaboFrio-CF,CF,PAL,3402,5275,130,8.5,4.2,2009
CaboFrio-CF,CF,PAL,3402,5276,131,2.6,7.3,2009
CaboFrio-CF,CF,PAL,3402,5277,132,4.1,2.6,2009
CaboFrio-CF,CF,PAL,3402,5278,133,5.2,8.6,2009
CaboFrio-CF,CF,PAL,3402,5279,134,1.9,2.5,2009
CaboFrio-CF,CF,PAL,3402,5281,136,9.9,7.7,2009
CaboFrio-CF,CF,PAL,3402,5284,139,7.7,9.2,2009
CaboFrio-CF,CF,PAL,3402,5285,140,6.5,0.5,2009
CaboFrio-CF,CF,PAL,3402,5286,141,5.1,5,2009
CaboFrio-CF,CF,PAL,3402,5287,142,5.9,9.4,2009
CaboFrio-CF,CF,PAL,3402,5288,143,2.6,6,2009
CaboFrio-CF,CF,PAL,3402,5289,144,8.4,4.8,2009
2108,1-ha,DIM,2108,529,240,1.6,4.2,2009
CaboFrio-CF,CF,PAL,3402,5290,145,0.8,5.1,2009
CaboFrio-CF,CF,PAL,3402,5291,146,4.7,1.3,2009
CaboFrio-CF,CF,PAL,3402,5292,147,1.8,8.5,2009
CaboFrio-CF,CF,PAL,3402,5294,149,7.4,0.7,2009
CaboFrio-CF,CF,PAL,3402,5295,150,0.1,9.1,2009
CaboFrio-CF,CF,PAL,3402,5296,151,6.8,3.2,2009
CaboFrio-CF,CF,PAL,3402,5297,152,2.4,7.6,2009
CaboFrio-CF,CF,PAL,3402,5298,153,6.4,2.9,2009
CaboFrio-CF,CF,PAL,3402,5300,155,5.3,7.3,2009
CaboFrio-CF,CF,PAL,3402,5301,156,6.9,3.6,2009
CaboFrio-CF,CF,PAL,3402,5302,157,0.5,0.2,2009
CaboFrio-CF,CF,PAL,3402,5303,158,2.4,6.1,2009
CaboFrio-CF,CF,PAL,3402,5304,159,4.5,2.2,2009
CaboFrio-CF,CF,PAL,3402,5305,160,4.2,0.3,2009
CaboFrio-CF,CF,PAL,3402,5306,161,6,4,2009
CaboFrio-CF,CF,PAL,3402,5307,162,4.1,5,2009
CaboFrio-CF,CF,PAL,3402,5308,163,2.4,0.1,2009
CaboFrio-CF,CF,PAL,3402,5309,164,3.2,1.9,2009
2108,1-ha,DIM,2108,531,242,1.4,7.7,2009
CaboFrio-CF,CF,PAL,3402,5311,166,4.7,9.5,2009
CaboFrio-CF,CF,PAL,3402,5312,167,3.2,5.7,2009
CaboFrio-CF,CF,PAL,3402,5313,168,6.6,4.7,2009
CaboFrio-CF,CF,PAL,3402,5316,171,1.5,0.5,2009
CaboFrio-CF,CF,PAL,3402,5317,172,6.9,3.7,2009
CaboFrio-CF,CF,PAL,3402,5318,174,5.1,7.8,2009
CaboFrio-CF,CF,PAL,3402,5319,175,9.9,4.1,2009
2108,1-ha,DIM,2108,532,243,1.6,7.7,2009
CaboFrio-CF,CF,PAL,3402,5321,177,3.3,0.3,2009
CaboFrio-CF,CF,PAL,3402,5324,180,7.2,2.8,2009
CaboFrio-CF,CF,PAL,3402,5325,181,6.5,9.7,2009
CaboFrio-CF,CF,PAL,3402,5327,183,3.1,7.7,2009
CaboFrio-CF,CF,PAL,3402,5328,184,3.8,8.9,2009
CaboFrio-CF,CF,PAL,3402,5329,185,0.1,4.3,2009
2108,1-ha,DIM,2108,533,244,1.2,8.2,2009
CaboFrio-CF,CF,PAL,3402,5332,188,6.2,4.4,2009
CaboFrio-CF,CF,PAL,3402,5335,191,8.9,6.4,2009
CaboFrio-CF,CF,PAL,3402,5337,193,5.8,8,2009
CaboFrio-CF,CF,PAL,3402,5338,194,8,0.5,2009
CaboFrio-CF,CF,PAL,3402,5339,194,5.9,4.3,2009
CaboFrio-CF,CF,PAL,3402,5340,195,2.5,2.6,2009
CaboFrio-CF,CF,PAL,3402,5341,196,7.3,7.4,2009
CaboFrio-CF,CF,PAL,3402,5342,197,5.6,1.2,2009
CaboFrio-CF,CF,PAL,3402,5343,198,3.2,6.8,2009
CaboFrio-CF,CF,PAL,3402,5344,199,8.4,7.4,2009
CaboFrio-CF,CF,PAL,3402,5345,200,2.9,0.5,2009
CaboFrio-CF,CF,PAL,3402,5350,206,2.3,7.4,2009
CaboFrio-CF,CF,PAL,3402,5351,207,7.1,2,2009
CaboFrio-CF,CF,PAL,3402,5355,211,5,8.3,2009
CaboFrio-CF,CF,PAL,3402,5363,219,6,3.3,2009
CaboFrio-CF,CF,PAL,3402,5365,221,9.1,7.2,2009
CaboFrio-CF,CF,PAL,3402,5366,222,8.5,4.2,2009
CaboFrio-CF,CF,PAL,3402,5368,224,1.2,1.1,2009
CaboFrio-CF,CF,PAL,3402,5370,226,4.9,1.2,2009
CaboFrio-CF,CF,PAL,3402,5382,239,4.9,1.6,2009
CaboFrio-CF,CF,PAL,3402,5389,246,6.7,3.8,2009
CaboFrio-CF,CF,PAL,3402,5393,250,8.7,7.9,2009
CaboFrio-CF,CF,PAL,3402,5396,253,4.1,6.7,2009
2107,1-ha,DIM,2107,54,55,7.9,3.1,2009
2108,1-ha,DIM,2108,540,251,7.9,0.2,2009
CaboFrio-CF,CF,PAL,3402,5404,261,6.6,8.5,2009
CaboFrio-CF,CF,PAL,3402,5414,271,3.9,4.7,2009
CaboFrio-CF,CF,PAL,3402,5415,272,2.1,6.3,2009
CaboFrio-CF,CF,PAL,3402,5418,275,7.96,7.6,2009
CaboFrio-CF,CF,PAL,3402,5422,279,7.6,8.6,2009
CaboFrio-CF,CF,PAL,3402,5428,285,8.6,4.1,2009
CaboFrio-CF,CF,PAL,3402,5431,288,0.8,4.3,2009
CaboFrio-CF,CF,PAL,3402,5434,291,2.7,4.9,2009
CaboFrio-CF,CF,PAL,3402,5439,296,1,2.3,2009
2108,1-ha,DIM,2108,544,255,9.7,1.7,2009
CaboFrio-CF,CF,PAL,3402,5441,298,1.8,7.8,2009
CaboFrio-CF,CF,PAL,3402,5443,300,1.5,8.7,2009
CaboFrio-CF,CF,PAL,3402,5444,301,2.7,5.9,2009
CaboFrio-CF,CF,PAL,3402,5445,302,0.2,1.3,2009
CaboFrio-CF,CF,PAL,3402,5450,307,9.7,0.6,2009
CaboFrio-CF,CF,PAL,3402,5451,308,0.7,9.9,2009
CaboFrio-CF,CF,PAL,3402,5452,309,6.6,5.4,2009
CaboFrio-CF,CF,PAL,3402,5453,310,6.6,4.8,2009
CaboFrio-CF,CF,PAL,3402,5455,312,3.6,2.2,2009
CaboFrio-CF,CF,PAL,3402,5456,313,7.2,3.4,2009
CaboFrio-CF,CF,PAL,3402,5458,315,4.7,6.5,2009
CaboFrio-CF,CF,PAL,3402,5459,316,8.7,1.3,2009
CaboFrio-CF,CF,PAL,3402,5461,318,8.1,3,2009
CaboFrio-CF,CF,PAL,3402,5462,319,2.5,8.5,2009
CaboFrio-CF,CF,PAL,3402,5463,320,5.6,9.1,2009
CaboFrio-CF,CF,PAL,3402,5464,321,8,2.2,2009
CaboFrio-CF,CF,PAL,3402,5465,322,7.6,1.2,2009
CaboFrio-CF,CF,PAL,3402,5466,323,8.3,8.9,2009
CaboFrio-CF,CF,PAL,3402,5467,324,8.1,0.2,2009
CaboFrio-CF,CF,PAL,3402,5468,325,8.5,3.9,2009
CaboFrio-CF,CF,PAL,3402,5470,327,6.7,7.3,2009
CaboFrio-CF,CF,PAL,3402,5471,328,3.2,7.2,2009
CaboFrio-CF,CF,PAL,3402,5472,329,0,0.2,2009
CaboFrio-CF,CF,PAL,3402,5473,330,0.2,3.3,2009
CaboFrio-CF,CF,PAL,3402,5475,332,4.3,1.2,2009
CaboFrio-CF,CF,PAL,3402,5476,333,2.9,7.1,2009
CaboFrio-CF,CF,PAL,3402,5477,334,0.7,1.8,2009
CaboFrio-CF,CF,PAL,3402,5479,336,0.8,4.9,2009
CaboFrio-CF,CF,PAL,3402,5481,338,2.6,0.5,2009
CaboFrio-CF,CF,PAL,3402,5482,339,3.1,8.1,2009
CaboFrio-CF,CF,PAL,3402,5483,340,4.6,7,2009
CaboFrio-CF,CF,PAL,3402,5484,341,0.3,8.9,2009
CaboFrio-CF,CF,PAL,3402,5485,342,6.9,0.6,2009
CaboFrio-CF,CF,PAL,3402,5486,343,0.7,3.6,2009
CaboFrio-CF,CF,PAL,3402,5489,346,6.7,5.6,2009
CaboFrio-CF,CF,PAL,3402,5492,349,0.4,5.5,2009
CaboFrio-CF,CF,PAL,3402,5493,350,0.2,5.7,2009
CaboFrio-CF,CF,PAL,3402,5494,351,1.8,3.6,2009
CaboFrio-CF,CF,PAL,3402,5497,354,5.8,2.2,2009
CaboFrio-CF,CF,PAL,3402,5498,355,8.3,3.2,2009
CaboFrio-CF,CF,PAL,3402,5499,356,3.7,6.7,2009
2107,1-ha,DIM,2107,55,56,6.8,0.9,2009
2108,1-ha,DIM,2108,550,261,9.3,5.3,2009
CaboFrio-CF,CF,PAL,3402,5500,357,8.3,8,2009
CaboFrio-CF,CF,PAL,3402,5501,358,3.2,8.1,2009
CaboFrio-CF,CF,PAL,3402,5502,359,2.3,3.6,2009
CaboFrio-CF,CF,PAL,3402,5503,360,3.5,8.2,2009
CaboFrio-CF,CF,PAL,3402,5504,361,6.7,5.2,2009
CaboFrio-CF,CF,PAL,3402,5505,362,2.1,4.5,2009
CaboFrio-CF,CF,PAL,3402,5506,363,6,5.3,2009
CaboFrio-CF,CF,PAL,3402,5508,365,3.7,7.1,2009
CaboFrio-CF,CF,PAL,3402,5509,366,2.4,5.1,2009
CaboFrio-CF,CF,PAL,3402,5510,367,6.4,5.7,2009
CaboFrio-CF,CF,PAL,3402,5512,369,1.3,2.8,2009
CaboFrio-CF,CF,PAL,3402,5513,370,6.8,6.7,2009
CaboFrio-CF,CF,PAL,3402,5515,372,7.2,3.7,2009
CaboFrio-CF,CF,PAL,3402,5518,376,0.3,3.3,2009
2108,1-ha,DIM,2108,552,263,7.3,0.7,2009
CaboFrio-CF,CF,PAL,3402,5520,378,2.2,9.4,2009
CaboFrio-CF,CF,PAL,3402,5521,379,4.7,4.5,2009
CaboFrio-CF,CF,PAL,3402,5522,380,8,1.3,2009
CaboFrio-CF,CF,PAL,3402,5523,381,2,7,2009
CaboFrio-CF,CF,PAL,3402,5525,383,9.7,2.9,2009
CaboFrio-CF,CF,PAL,3402,5526,384,7,3.4,2009
CaboFrio-CF,CF,PAL,3402,5527,385,4.7,0.2,2009
CaboFrio-CF,CF,PAL,3402,5529,387,1.4,9,2009
CaboFrio-CF,CF,PAL,3402,5530,388,3.6,5.6,2009
CaboFrio-CF,CF,PAL,3402,5531,389,8.4,3.5,2009
CaboFrio-CF,CF,PAL,3402,5535,393,0.6,2.2,2009
CaboFrio-CF,CF,PAL,3402,5536,394,4.4,6.8,2009
CaboFrio-CF,CF,PAL,3402,5537,395,6.9,9.8,2009
CaboFrio-CF,CF,PAL,3402,5538,396,2.4,7.4,2009
CaboFrio-CF,CF,PAL,3402,5539,397,4.9,6.1,2009
CaboFrio-CF,CF,PAL,3402,5540,398,6.4,5.9,2009
CaboFrio-CF,CF,PAL,3402,5541,399,9.7,6.2,2009
CaboFrio-CF,CF,PAL,3402,5542,400,8.8,3.9,2009
CaboFrio-CF,CF,PAL,3402,5545,2103,8.5,0.9,2009
CaboFrio-CF,CF,PAL,3402,5546,2104,5.7,3.1,2009
CaboFrio-CF,CF,PAL,3402,5548,2106,7.62,2.8,2009
CaboFrio-CF,CF,PAL,3402,5549,2107,4.1,5.04,2009
CaboFrio-CF,CF,PAL,3402,5551,2109,2.76,7.4,2009
CaboFrio-CF,CF,PAL,3402,5553,2111,7.92,3,2009
CaboFrio-CF,CF,PAL,3402,5556,2114,8.4,9.7,2009
CaboFrio-CF,CF,PAL,3402,5557,2115,7.1,0.8,2009
CaboFrio-CF,CF,PAL,3402,5561,2118,7.7,1.54,2009
CaboFrio-CF,CF,PAL,3402,5562,2119,5.6,0.66,2009
CaboFrio-CF,CF,PAL,3402,5563,2120,5.75,2.33,2009
CaboFrio-CF,CF,PAL,3402,5564,2121,7.05,2.3,2009
CaboFrio-CF,CF,PAL,3402,5565,2122,2.9,7,2009
CaboFrio-CF,CF,PAL,3402,5566,2123,9.8,7.35,2009
CaboFrio-CF,CF,PAL,3402,5567,2124,2.66,5.8,2009
CaboFrio-CF,CF,PAL,3402,5573,2130,3.98,8.4,2009
CaboFrio-CF,CF,PAL,3402,5576,2137,3.36,4.5,2009
Dimona-CF,CF,DIM,none,5577,1,4.2,3.8,2009
Dimona-CF,CF,DIM,none,5579,3,5.5,8.4,2009
2108,1-ha,DIM,2108,558,270,1.8,4.2,2009
Dimona-CF,CF,DIM,none,5580,4,2.8,0.1,2009
Dimona-CF,CF,DIM,none,5584,8,1.8,3.1,2009
Dimona-CF,CF,DIM,none,5586,10,4.6,2.2,2009
Dimona-CF,CF,DIM,none,5587,11,9.7,6.7,2009
Dimona-CF,CF,DIM,none,5588,13,1,0,2009
Dimona-CF,CF,DIM,none,5589,14,3.9,9.7,2009
2108,1-ha,DIM,2108,559,274,7.6,4.8,2009
Dimona-CF,CF,DIM,none,5591,16,4.1,5.5,2009
Dimona-CF,CF,DIM,none,5594,19,0.1,1.1,2009
Dimona-CF,CF,DIM,none,5595,20,2.4,5.9,2009
Dimona-CF,CF,DIM,none,5599,24,2.2,8.6,2009
2107,1-ha,DIM,2107,56,57,1.9,3.5,2009
2108,1-ha,DIM,2108,560,275,5.9,5.4,2009
Dimona-CF,CF,DIM,none,5600,25,5.8,4.4,2009
Dimona-CF,CF,DIM,none,5601,26,2.4,2.2,2009
Dimona-CF,CF,DIM,none,5602,27,6.4,1.5,2009
Dimona-CF,CF,DIM,none,5603,28,3.5,6.6,2009
Dimona-CF,CF,DIM,none,5606,31,2.9,5.6,2009
Dimona-CF,CF,DIM,none,5608,33,6.7,8.1,2009
2108,1-ha,DIM,2108,561,276,4.7,5.2,2009
Dimona-CF,CF,DIM,none,5610,35,5.7,9.5,2009
Dimona-CF,CF,DIM,none,5611,36,3.5,7.1,2009
Dimona-CF,CF,DIM,none,5612,38,0.8,2.9,2009
Dimona-CF,CF,DIM,none,5613,39,1.1,0.6,2009
Dimona-CF,CF,DIM,none,5616,42,4.5,7.7,2009
